City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Description
261,Mangan,IN,2022-02-01 20:35:09,27.5167,88.5333,41.41,73,10,7.58,clear sky
262,Kavieng,PG,2022-02-01 20:35:10,-2.5744,150.7967,79.02,82,100,6.06,light rain
263,Jiuquan,CN,2022-02-01 20:35:10,39.7432,98.5174,19.72,30,38,5.57,scattered clouds
264,Aksarka,RU,2022-02-01 20:33:16,66.5606,67.7975,-19.12,100,88,6.26,overcast clouds
265,Hervey Bay,AU,2022-02-01 20:35:11,-25.2986,152.8535,79.03,78,100,12.5,overcast clouds
266,Esperance,AU,2022-02-01 20:35:12,-33.8667,121.9,58.84,69,44,13.73,scattered clouds
267,Cockburn Town,TC,2022-02-01 20:35:12,21.4612,-71.1419,75.22,76,3,20.36,clear sky
268,Qaanaaq,GL,2022-02-01 20:35:13,77.484,-69.3632,-18.27,73,100,11.88,overcast clouds
269,Tunduma,TZ,2022-02-01 20:35:13,-9.3,32.7667,59.4,99,100,3.56,light rain
270,Zilupe,LV,2022-02-01 20:36:14,56.3862,28.1217,21.49,96,100,4.34,overcast clouds
271,Airai,TL,2022-02-01 20:36:14,-8.9266,125.4092,59.23,83,80,2.98,broken clouds
272,Quzhou,CN,2022-02-01 20:36:14,28.9594,118.8686,36.77,97,100,7.99,overcast clouds
273,Baculin,PH,2022-02-01 20:36:15,7.4525,126.5842,76.28,85,100,7.11,overcast clouds
274,Richards Bay,ZA,2022-02-01 20:36:15,-28.783,32.0377,77.29,80,100,11.77,overcast clouds
275,Ust-Kuyga,RU,2022-02-01 20:36:15,70.0167,135.6,-14.19,92,100,3.47,overcast clouds
276,Iwanai,JP,2022-02-01 20:36:16,42.9744,140.5089,25.88,82,100,8.21,light snow
277,Acu,BR,2022-02-01 20:36:16,-5.5767,-36.9086,89.42,61,54,11.59,broken clouds
278,Provideniya,RU,2022-02-01 20:36:17,64.3833,-173.3,8.67,66,4,22.95,clear sky
279,Thompson,CA,2022-02-01 20:36:17,55.7435,-97.8558,-14.64,64,20,10.36,few clouds
280,Sangar,RU,2022-02-01 20:36:17,63.9242,127.4739,-31.95,99,100,2.35,overcast clouds
281,Acarau,BR,2022-02-01 20:32:14,-2.8856,-40.12,80.98,76,100,15.99,overcast clouds
282,Berlevag,NO,2022-02-01 20:36:18,70.8578,29.0864,21.2,67,0,3.44,clear sky
283,Havoysund,NO,2022-02-01 20:36:18,70.9963,24.6622,25.68,63,94,7.78,overcast clouds
284,Sa Kaeo,TH,2022-02-01 20:36:19,13.75,102.3333,75.15,84,25,5.17,scattered clouds
285,Namibe,AO,2022-02-01 20:32:23,-15.1961,12.1522,73.13,70,24,11.59,few clouds
286,Cabedelo,BR,2022-02-01 20:36:20,-6.9811,-34.8339,84.87,71,45,10.6,scattered clouds
287,Bilibino,RU,2022-02-01 20:32:18,68.0546,166.4372,5.76,65,100,6.17,overcast clouds
288,Lorengau,PG,2022-02-01 20:36:20,-2.0226,147.2712,78.57,80,100,3.51,overcast clouds
289,Haines Junction,CA,2022-02-01 20:36:21,60.7522,-137.5108,-29.25,68,98,1.14,overcast clouds
290,Kibala,TD,2022-02-01 20:36:21,9.1104,18.3463,75.15,31,0,0.0,clear sky
291,Pacora,PA,2022-02-01 20:36:22,9.0833,-79.2833,91.2,52,40,14.97,scattered clouds
292,Riesi,IT,2022-02-01 20:36:22,37.2819,14.0823,46.36,67,7,7.36,clear sky
293,Turayf,SA,2022-02-01 20:33:55,31.6725,38.6637,48.45,66,40,4.61,scattered clouds
294,Aksu,CN,2022-02-01 20:32:22,41.1231,80.2644,22.71,52,0,0.47,clear sky
295,East London,ZA,2022-02-01 20:36:23,-33.0153,27.9116,75.81,87,100,6.08,overcast clouds
296,Dingle,PH,2022-02-01 20:36:23,10.9995,122.6711,73.27,94,81,7.67,broken clouds
297,Garmsar,IR,2022-02-01 20:36:24,35.2182,52.3409,38.88,67,2,1.86,clear sky
298,Havre,FR,2022-02-01 20:36:24,49.5833,0.3333,50.58,93,100,12.66,overcast clouds
299,Simao,CN,2022-02-01 20:35:08,22.7886,100.9748,45.84,78,0,2.59,clear sky
300,Pisco,PE,2022-02-01 20:36:25,-13.7,-76.2167,78.85,57,0,17.27,clear sky
301,Kargasok,RU,2022-02-01 20:36:25,59.0556,80.8572,19.2,95,100,8.37,overcast clouds
302,Vung Tau,VN,2022-02-01 20:36:26,10.346,107.0843,77.58,81,10,21.23,clear sky
303,Meulaboh,ID,2022-02-01 20:36:26,4.1363,96.1285,75.2,88,91,4.16,overcast clouds
304,Qasigiannguit,GL,2022-02-01 20:36:27,68.8193,-51.1922,3.45,93,100,4.07,overcast clouds
305,Mahebourg,MU,2022-02-01 20:36:27,-20.4081,57.7,79.25,94,75,19.57,light intensity shower rain
306,Berga,NO,2022-02-01 20:36:27,60.392,5.328,42.64,81,100,29.93,overcast clouds
307,Villarrobledo,ES,2022-02-01 20:36:28,39.2699,-2.6012,49.78,56,0,6.64,clear sky
308,San Patricio,US,2022-02-01 20:36:28,28.017,-97.5169,76.17,47,5,1.7,clear sky
309,Vila,PT,2022-02-01 20:33:34,42.0304,-8.1588,49.08,68,0,5.14,clear sky
310,Bonthe,SL,2022-02-01 20:36:29,7.5264,-12.505,78.84,85,66,10.11,broken clouds
311,Monte Plata,DO,2022-02-01 20:36:29,18.807,-69.784,83.82,65,77,8.86,broken clouds
312,Cabo San Lucas,MX,2022-02-01 20:33:56,22.8909,-109.9124,76.6,58,0,5.99,clear sky
313,Kaoma,ZM,2022-02-01 20:36:30,-14.7833,24.8,63.86,93,46,1.1,scattered clouds
314,Ginda,IN,2022-02-01 20:36:31,30.6945,78.4932,37.89,31,1,6.31,clear sky
315,Abbeville,FR,2022-02-01 20:36:31,50.1,1.8333,52.5,92,100,20.36,overcast clouds
316,Grozesti,RO,2022-02-01 20:37:32,44.65,23.3167,36.54,83,94,3.71,overcast clouds
317,Ozernovskiy,RU,2022-02-01 20:37:32,51.5,156.5167,26.74,76,100,5.08,overcast clouds
318,Paamiut,GL,2022-02-01 20:37:32,61.994,-49.6678,14.32,82,100,11.03,overcast clouds
319,Ixtapa,MX,2022-02-01 20:37:33,20.7,-105.2,78.03,47,0,9.22,clear sky
320,Buala,SB,2022-02-01 20:37:33,-8.145,159.5921,82.17,82,100,6.98,light rain
321,Husavik,IS,2022-02-01 20:36:26,66.0449,-17.3389,6.71,82,33,13.98,scattered clouds
322,Laguna,US,2022-02-01 20:33:11,38.421,-121.4238,62.44,30,0,11.99,clear sky
323,Homer,US,2022-02-01 20:37:34,59.6425,-151.5483,35.49,75,100,16.11,light snow
324,Carnarvon,AU,2022-02-01 20:37:34,-24.8667,113.6333,75.27,83,100,16.11,overcast clouds
325,Blagoveshchenka,RU,2022-02-01 20:37:35,52.8333,79.8667,9.1,96,100,6.31,overcast clouds
326,Athabasca,CA,2022-02-01 20:36:05,54.7169,-113.2854,-0.58,82,78,14.29,broken clouds
327,Kapit,MY,2022-02-01 20:37:35,2.0167,112.9333,71.69,99,92,0.96,overcast clouds
328,Rwamagana,RW,2022-02-01 20:37:36,-1.9487,30.4347,65.64,90,100,0.96,overcast clouds
329,Grindavik,IS,2022-02-01 20:37:36,63.8424,-22.4338,32.47,93,75,9.22,broken clouds
330,Muravlenko,RU,2022-02-01 20:37:37,63.7898,74.523,-18.45,100,100,3.71,overcast clouds
331,Huarmey,PE,2022-02-01 20:37:37,-10.0681,-78.1522,75.04,72,100,10.09,overcast clouds
332,Buluang,PH,2022-02-01 20:37:37,13.3068,123.3425,74.79,91,100,4.65,overcast clouds
333,Jega,NG,2022-02-01 20:37:38,12.2175,4.3792,68.99,14,0,10.2,clear sky
334,Cam Ranh,VN,2022-02-01 20:37:38,11.9214,109.1591,73.36,83,20,5.75,few clouds
335,Mao,ES,2022-02-01 20:37:39,39.8885,4.2658,50.56,71,20,5.75,few clouds
336,Kharan,PK,2022-02-01 20:37:39,28.5833,65.4167,60.22,22,0,2.13,clear sky
337,Misratah,LY,2022-02-01 20:37:39,32.3754,15.0925,55.8,55,52,30.76,broken clouds
338,Boyuibe,BO,2022-02-01 20:37:40,-20.4167,-63.2833,84.11,57,90,5.32,overcast clouds
339,San Juan,AR,2022-02-01 20:37:40,-31.5375,-68.5364,97.14,21,2,8.84,clear sky
340,Ponta Do Sol,PT,2022-02-01 20:37:41,32.6667,-17.1,67.01,72,48,11.81,scattered clouds
341,Ilulissat,GL,2022-02-01 20:37:41,69.2167,-51.1,3.22,51,75,2.3,broken clouds
342,Abay,KZ,2022-02-01 20:37:42,49.6311,72.8539,-5.42,96,38,4.65,scattered clouds
343,Obigarm,TJ,2022-02-01 20:37:42,38.7173,69.7088,23.58,75,100,9.46,overcast clouds
344,Sinjar,IQ,2022-02-01 20:37:42,36.3209,41.8754,43.09,66,0,1.28,clear sky
345,Kailua,US,2022-02-01 20:37:43,21.4022,-157.7394,80.58,68,40,9.22,scattered clouds
346,Staryy Nadym,RU,2022-02-01 20:37:43,65.6118,72.6842,-13.32,100,84,5.97,broken clouds
347,Christchurch,NZ,2022-02-01 20:32:44,-43.5333,172.6333,76.48,66,100,1.01,overcast clouds
348,Callaway,US,2022-02-01 20:37:44,30.153,-85.5699,70.18,42,0,8.01,clear sky
349,Hit,IQ,2022-02-01 20:37:44,33.6416,42.8251,49.91,65,0,3.2,clear sky
350,Klang,MY,2022-02-01 20:37:45,3.0333,101.45,77.14,94,20,0.0,few clouds
351,Kisangani,CD,2022-02-01 20:37:14,0.5167,25.2,72.81,69,99,2.59,overcast clouds
352,Sola,VU,2022-02-01 20:37:46,-13.8833,167.55,81.05,78,100,15.39,overcast clouds
353,Corning,US,2022-02-01 20:37:46,42.1428,-77.0547,36.12,51,0,14.97,clear sky
354,Nouadhibou,MR,2022-02-01 20:37:46,20.931,-17.0347,73.38,56,91,10.36,overcast clouds
355,Hami,CN,2022-02-01 20:37:47,42.8,93.45,22.15,33,87,0.81,overcast clouds
356,Kununurra,AU,2022-02-01 20:34:52,-15.7667,128.7333,78.78,89,100,10.36,overcast clouds
357,Ouesso,CG,2022-02-01 20:37:48,1.6136,16.0517,74.19,30,56,1.72,broken clouds
358,Vila Do Maio,CV,2022-02-01 20:37:48,15.1333,-23.2167,75.99,80,100,8.59,overcast clouds
359,Nadym,RU,2022-02-01 20:38:49,65.5333,72.5167,-13.68,100,81,5.5,broken clouds
360,Solnechnyy,RU,2022-02-01 20:38:49,50.7214,136.6319,-2.69,99,100,1.61,overcast clouds
361,Gizo,SB,2022-02-01 20:38:49,-8.103,156.8419,82.92,77,98,7.92,moderate rain
362,Aklavik,CA,2022-02-01 20:38:50,68.2191,-135.0107,-10.37,76,75,2.3,broken clouds
363,Wagar,SD,2022-02-01 20:38:50,16.1525,36.2032,69.22,57,0,14.07,clear sky
364,Awallan,PH,2022-02-01 20:38:51,17.9244,121.913,68.94,92,82,3.74,broken clouds
365,San Nicolas,PH,2022-02-01 20:38:51,18.1725,120.5953,72.19,79,15,5.37,few clouds
366,Dzilam Gonzalez,MX,2022-02-01 20:38:51,21.2833,-88.9333,82.96,47,37,8.79,scattered clouds
367,Torbay,CA,2022-02-01 20:38:52,47.6666,-52.7314,26.58,58,40,16.11,scattered clouds
368,Lebu,CL,2022-02-01 20:38:52,-37.6167,-73.65,64.31,76,0,12.35,clear sky
369,Naryan-Mar,RU,2022-02-01 20:38:53,67.6713,53.087,-9.38,100,99,4.94,overcast clouds
370,Kamina,CD,2022-02-01 20:34:02,-8.7386,24.9906,64.63,95,93,1.07,overcast clouds
371,Taltal,CL,2022-02-01 20:38:53,-25.4,-70.4833,68.88,68,20,4.65,few clouds
372,Tautira,PF,2022-02-01 20:37:06,-17.7333,-149.15,84.22,77,25,20.8,light rain
373,Batagay-Alyta,RU,2022-02-01 20:38:54,67.8006,130.4114,-10.12,99,100,2.08,overcast clouds
374,Alvdal,NO,2022-02-01 20:38:54,62.1077,10.6307,13.84,96,100,2.59,light snow
375,Grand-Santi,GF,2022-02-01 20:38:55,4.25,-54.3833,76.21,96,77,3.67,broken clouds
376,Erenhot,CN,2022-02-01 20:38:55,43.6475,111.9767,-0.53,89,3,5.57,clear sky
377,Preobrazheniye,RU,2022-02-01 20:38:55,42.9019,133.9064,12.74,67,1,8.37,clear sky
378,Qingdao,CN,2022-02-01 20:38:56,36.0986,120.3719,19.0,79,100,2.24,overcast clouds
379,Puerto Lleras,CO,2022-02-01 20:38:56,3.0223,-73.4044,95.2,22,86,7.94,overcast clouds
380,Dikson,RU,2022-02-01 20:34:50,73.5069,80.5464,3.94,93,100,18.3,overcast clouds
381,Rio Gallegos,AR,2022-02-01 20:38:57,-51.6226,-69.2181,57.25,30,75,39.12,broken clouds
382,Hasaki,JP,2022-02-01 20:38:58,35.7333,140.8333,30.6,45,0,23.17,clear sky
383,Chifeng,CN,2022-02-01 20:35:37,42.2683,118.9636,9.39,54,0,6.33,clear sky
384,Banjar,ID,2022-02-01 20:38:58,-8.19,114.9675,78.66,88,93,2.13,overcast clouds
385,Faya,SA,2022-02-01 20:35:15,18.3851,42.4509,55.92,66,13,4.88,few clouds
386,Skjervoy,NO,2022-02-01 20:38:59,70.0311,20.9714,27.45,46,89,12.95,overcast clouds
387,Manacapuru,BR,2022-02-01 20:38:59,-3.2997,-60.6206,81.18,84,66,4.61,broken clouds
388,Micheweni,TZ,2022-02-01 20:39:00,-4.9667,39.8333,79.74,79,39,10.02,scattered clouds
389,Carballo,ES,2022-02-01 20:39:00,43.213,-8.691,51.76,87,2,5.82,clear sky
390,Tura,IN,2022-02-01 20:39:01,25.5198,90.2201,51.93,78,2,4.16,clear sky
391,Saint Anthony,US,2022-02-01 20:39:01,45.0205,-93.218,18.82,64,40,7.0,scattered clouds
392,Danielskuil,ZA,2022-02-01 20:39:02,-28.1887,23.5395,70.07,70,99,5.79,light rain
393,Dunedin,NZ,2022-02-01 20:39:02,-45.8742,170.5036,65.28,72,100,12.1,overcast clouds
394,Sobolevo,RU,2022-02-01 20:39:02,54.4299,31.8996,16.83,96,100,8.88,light snow
395,Peniche,PT,2022-02-01 20:39:03,39.3558,-9.3811,57.74,74,0,4.21,clear sky
396,La Concordia,NI,2022-02-01 20:39:03,13.1953,-86.1667,83.71,30,20,8.5,few clouds
397,Velesta,MK,2022-02-01 20:39:04,41.2408,20.6439,30.02,93,100,14.97,overcast clouds
398,Mackay,AU,2022-02-01 20:39:04,-21.15,149.2,76.68,94,100,3.44,overcast clouds
399,Khorixas,NA,2022-02-01 20:39:04,-20.3667,14.9667,67.5,51,97,11.63,overcast clouds
400,Buraydah,SA,2022-02-01 20:39:05,26.326,43.975,50.45,38,0,8.28,clear sky
401,Hobyo,SO,2022-02-01 20:34:12,5.3505,48.5268,77.79,83,100,18.03,overcast clouds
402,Alta Floresta,BR,2022-02-01 20:39:05,-9.8756,-56.0861,84.02,74,40,5.75,scattered clouds
403,Waipawa,NZ,2022-02-01 20:39:06,-41.4122,175.5153,68.63,54,100,8.88,overcast clouds
404,Rundu,NA,2022-02-01 20:39:06,-17.9333,19.7667,64.26,95,100,3.04,overcast clouds
405,Zhigansk,RU,2022-02-01 20:40:07,66.7697,123.3711,-28.26,99,88,9.17,overcast clouds
406,El Dorado,US,2022-02-01 20:40:07,38.7666,-120.5177,55.42,21,0,1.99,clear sky
407,Takaka,NZ,2022-02-01 20:40:08,-40.85,172.8,69.98,96,100,7.52,overcast clouds
408,Davidson,US,2022-02-01 20:40:08,36.1501,-86.7833,66.49,32,40,11.99,scattered clouds
409,Iquitos,PE,2022-02-01 20:40:08,-3.7481,-73.2472,93.24,49,40,2.3,scattered clouds
410,Hongjiang,CN,2022-02-01 20:40:09,27.11,109.9956,35.89,98,100,4.16,overcast clouds
411,Gayeri,BF,2022-02-01 20:40:09,12.6497,0.4931,70.65,8,50,9.31,scattered clouds
412,Tessalit,ML,2022-02-01 20:40:10,20.1986,1.0114,68.65,16,100,12.06,overcast clouds
413,Alakurtti,RU,2022-02-01 20:40:10,66.9672,30.3491,10.63,97,100,2.95,overcast clouds
414,Mackenzie,CA,2022-02-01 20:40:11,55.2999,-123.1698,5.22,43,0,2.3,clear sky
415,Honningsvag,NO,2022-02-01 20:40:11,70.9821,25.9704,22.75,54,75,18.41,broken clouds
416,Klyuchi,RU,2022-02-01 20:40:11,52.2667,79.1667,7.47,96,100,6.42,overcast clouds
417,Yulara,AU,2022-02-01 20:40:12,-25.2406,130.9889,67.84,94,75,12.66,broken clouds
418,Krasnoselkup,RU,2022-02-01 20:40:12,65.7,82.4667,-8.82,100,84,7.38,broken clouds
419,Santana Do Livramento,BR,2022-02-01 20:40:13,-30.8908,-55.5328,93.49,24,6,10.31,clear sky
420,Beian,NO,2022-02-01 20:40:13,63.6559,9.5683,23.67,73,0,10.36,clear sky
421,Guangyuan,CN,2022-02-01 20:39:10,32.442,105.823,36.82,80,100,4.54,overcast clouds
422,Touros,BR,2022-02-01 20:40:14,-5.1989,-35.4608,83.3,75,62,11.99,broken clouds
423,Rantepao,ID,2022-02-01 20:40:14,-2.9701,119.8978,67.01,93,100,1.81,moderate rain
424,Port Said,EG,2022-02-01 20:40:15,31.2565,32.2841,58.98,72,20,5.75,few clouds
425,Paita,PE,2022-02-01 20:35:47,-5.0892,-81.1144,90.16,66,28,15.84,scattered clouds
426,Cayenne,GF,2022-02-01 20:36:47,4.9333,-52.3333,75.24,92,75,3.0,moderate rain
427,Klaksvik,FO,2022-02-01 20:40:16,62.2266,-6.589,31.12,88,100,7.16,light snow
428,Bintulu,MY,2022-02-01 20:40:16,3.1667,113.0333,75.61,94,20,1.01,few clouds
429,Sebrovo,RU,2022-02-01 20:40:16,50.0981,43.2976,32.83,94,100,12.95,light snow
430,Sundumbili,ZA,2022-02-01 20:40:17,-29.1337,31.3975,77.31,87,100,9.42,overcast clouds
431,Pacific Grove,US,2022-02-01 20:38:47,36.6177,-121.9166,61.11,39,0,8.99,clear sky
432,Natal,BR,2022-02-01 20:36:10,-5.795,-35.2094,84.42,74,20,14.97,few clouds
433,Boguchany,RU,2022-02-01 20:40:18,58.3814,97.4531,-12.23,100,90,2.26,overcast clouds
434,Kremenchuk,UA,2022-02-01 20:40:18,49.0973,33.4197,23.2,94,100,3.18,overcast clouds
435,Olinda,BR,2022-02-01 20:40:18,-8.0089,-34.8553,83.93,70,20,8.05,few clouds
436,Casma,CL,2022-02-01 20:40:19,-41.0082,-73.1244,78.08,51,100,6.64,overcast clouds
437,Vangaindrano,MG,2022-02-01 20:40:19,-23.35,47.6,73.53,85,4,5.57,light rain
438,Taki,IN,2022-02-01 20:40:20,22.5861,88.9214,64.35,59,2,4.43,clear sky
439,Vostok,RU,2022-02-01 20:40:20,46.4856,135.8833,-8.39,99,100,4.45,overcast clouds
440,Lachi,PK,2022-02-01 20:40:20,33.3833,71.3386,46.94,41,72,1.1,broken clouds
441,Portage,US,2022-02-01 20:40:21,41.1667,-81.1998,48.31,99,91,10.63,overcast clouds
442,Egvekinot,RU,2022-02-01 20:40:21,66.3167,-179.1667,-4.49,82,97,16.2,overcast clouds
443,Kenai,US,2022-02-01 20:40:22,60.5544,-151.2583,20.08,92,100,23.02,light snow
444,Saint-Georges,GD,2022-02-01 20:40:22,12.0564,-61.7485,83.88,74,20,21.85,few clouds
445,Merauke,ID,2022-02-01 20:40:23,-8.4667,140.3333,75.13,90,100,10.22,overcast clouds
446,Hambantota,LK,2022-02-01 20:40:23,6.1241,81.1185,72.45,82,1,13.09,clear sky
447,Sankt Florian,AT,2022-02-01 20:40:24,48.2057,14.3784,38.59,92,75,14.97,light snow
448,Rocha,UY,2022-02-01 20:40:24,-34.4833,-54.3333,72.12,54,0,8.97,clear sky
449,Lucea,JM,2022-02-01 20:40:24,18.451,-78.1736,80.85,69,21,11.27,few clouds
450,Manitouwadge,CA,2022-02-01 20:40:25,49.1215,-85.8403,32.72,90,100,18.7,overcast clouds
451,Raudeberg,NO,2022-02-01 20:41:25,61.9875,5.1352,38.07,68,99,24.38,overcast clouds
452,Itoman,JP,2022-02-01 20:41:26,26.1247,127.6694,62.62,92,100,12.66,mist
453,Maruim,BR,2022-02-01 20:41:26,-10.7375,-37.0817,84.16,73,59,10.07,broken clouds
454,Coahuayana,MX,2022-02-01 20:41:26,18.7333,-103.6833,87.28,38,0,7.78,clear sky
455,Qaqortoq,GL,2022-02-01 20:41:27,60.7167,-46.0333,18.1,95,20,3.09,few clouds
456,Gawler,AU,2022-02-01 20:41:28,-34.6,138.7333,60.48,67,9,8.46,clear sky
457,Rapid Valley,US,2022-02-01 20:41:28,44.0625,-103.1463,26.64,35,75,1.99,broken clouds
458,Alyangula,AU,2022-02-01 20:41:28,-13.8483,136.4192,80.47,89,75,13.8,broken clouds
459,Wajima,JP,2022-02-01 20:41:29,37.4,136.9,38.16,59,100,21.07,overcast clouds
460,Shingu,JP,2022-02-01 20:39:14,33.7333,135.9833,41.92,71,4,6.98,clear sky
461,Eyl,SO,2022-02-01 20:41:29,7.9803,49.8164,75.6,82,100,16.6,overcast clouds
462,Bonavista,CA,2022-02-01 20:41:30,48.6499,-53.1147,26.11,58,95,19.8,overcast clouds
463,Talcahuano,CL,2022-02-01 20:41:30,-36.7167,-73.1167,67.68,60,0,11.5,clear sky
464,General Pico,AR,2022-02-01 20:41:11,-35.6566,-63.7568,94.1,31,49,6.02,scattered clouds
465,Mecca,SA,2022-02-01 20:40:59,21.4267,39.8261,67.82,42,3,4.41,clear sky
466,Manono,CD,2022-02-01 20:41:31,-7.3,27.4167,69.42,94,100,2.13,overcast clouds
467,Balabac,PH,2022-02-01 20:41:31,7.9868,117.0645,80.47,81,44,16.04,scattered clouds
468,Coolum Beach,AU,2022-02-01 20:41:32,-26.5333,153.1,79.11,92,100,7.36,overcast clouds
469,Ko Samui,TH,2022-02-01 20:41:32,9.5357,99.9357,80.83,76,92,9.57,overcast clouds
470,Prince Rupert,CA,2022-02-01 20:37:26,54.3161,-130.3201,35.29,93,0,5.75,clear sky
471,Karasburg,NA,2022-02-01 20:41:33,-28.0167,18.75,75.13,62,100,4.59,light rain
472,Novo Aripuana,BR,2022-02-01 20:41:33,-5.1206,-60.3797,80.08,92,89,3.29,very heavy rain
473,Adwa,ET,2022-02-01 20:41:34,14.1646,38.8955,61.41,72,27,3.85,scattered clouds
474,Marawi,PH,2022-02-01 20:39:20,7.9986,124.2928,63.64,94,100,1.3,overcast clouds
475,Asosa,ET,2022-02-01 20:41:35,10.0667,34.5333,64.54,29,72,4.29,broken clouds
476,Tsogni,GA,2022-02-01 20:41:35,-2.7942,10.0988,77.11,89,14,4.16,few clouds
477,Mahibadhoo,MV,2022-02-01 20:41:35,3.7833,72.9667,82.11,77,78,15.46,broken clouds
478,Yar-Sale,RU,2022-02-01 20:41:36,66.8333,70.8333,-15.92,99,70,6.93,broken clouds
479,Kovur,IN,2022-02-01 20:41:36,14.4833,79.9833,68.49,76,6,4.61,heavy intensity rain
480,Deputatskiy,RU,2022-02-01 20:41:37,69.3,139.9,-15.0,99,100,0.94,overcast clouds
481,Sanchi,IN,2022-02-01 20:41:37,23.4833,77.7333,58.51,61,0,1.63,clear sky
482,Horqueta,PY,2022-02-01 20:41:37,-23.3428,-57.0597,99.61,21,45,8.61,scattered clouds
483,Panguna,PG,2022-02-01 20:41:38,-6.3164,155.4848,72.19,91,91,1.28,overcast clouds
484,Ancud,CL,2022-02-01 20:41:38,-41.8697,-73.8203,66.22,81,100,8.57,overcast clouds
485,Santa Cruz De Tenerife,ES,2022-02-01 20:39:28,28.4682,-16.2546,73.8,72,20,1.99,few clouds
486,Zhuhai,CN,2022-02-01 20:38:22,22.2769,113.5678,60.98,94,40,13.8,scattered clouds
487,Banda Aceh,ID,2022-02-01 20:41:39,5.5577,95.3222,77.47,79,26,3.51,scattered clouds
488,Hofn,IS,2022-02-01 20:39:06,64.2539,-15.2082,23.63,61,16,5.7,few clouds
489,Sao Felix Do Xingu,BR,2022-02-01 20:41:40,-6.6447,-51.995,78.13,82,92,0.85,overcast clouds
490,Namie,JP,2022-02-01 20:41:40,37.4833,141.0,37.96,68,26,12.93,scattered clouds
491,Maceio,BR,2022-02-01 20:39:25,-9.6658,-35.7353,85.44,65,0,14.97,clear sky
492,Riachao Das Neves,BR,2022-02-01 20:41:41,-11.7461,-44.91,79.16,72,90,1.86,overcast clouds
493,Bud,US,2022-02-01 20:41:41,39.447,-86.1758,62.55,67,99,13.65,overcast clouds
494,Pimentel,PE,2022-02-01 20:41:41,-6.8367,-79.9342,80.89,54,0,23.02,clear sky
495,Sidi Ali,DZ,2022-02-01 20:41:42,36.0998,0.4206,48.4,73,0,5.59,clear sky
496,Helong,CN,2022-02-01 20:42:42,42.5397,128.9972,4.37,89,19,5.37,few clouds
497,Yala,TH,2022-02-01 20:42:43,6.3333,101.25,69.58,98,46,2.35,scattered clouds
498,Consett,GB,2022-02-01 20:42:43,54.854,-1.8316,47.21,76,100,20.09,overcast clouds
499,Banfora,BF,2022-02-01 20:42:43,10.6333,-4.7667,78.71,11,100,5.59,overcast clouds
500,Burns Lake,CA,2022-02-01 20:42:15,54.2331,-125.7533,13.42,85,100,3.36,overcast clouds
501,Vanimo,PG,2022-02-01 20:39:30,-2.6741,141.3028,76.53,86,100,5.75,overcast clouds
502,Jacqueville,CI,2022-02-01 20:42:44,5.2052,-4.4146,82.31,83,98,11.81,overcast clouds
503,Palu,ID,2022-02-01 20:42:45,-0.8917,119.8707,73.72,90,100,3.76,overcast clouds
504,Sokoto,NG,2022-02-01 20:42:45,13.0609,5.239,67.69,14,6,9.69,clear sky
505,Whitehorse,CA,2022-02-01 20:42:46,60.7161,-135.0538,-17.63,76,20,0.0,few clouds
506,Tanauan,PH,2022-02-01 20:42:46,14.0863,121.1498,74.21,85,43,7.29,scattered clouds
507,Vyazma,RU,2022-02-01 20:42:47,55.2104,34.2951,18.79,94,97,9.84,overcast clouds
508,Skrunda,LV,2022-02-01 20:42:47,56.6833,22.0167,28.06,96,99,4.09,overcast clouds
509,Killybegs,IE,2022-02-01 20:42:47,54.6333,-8.45,49.44,94,100,22.12,overcast clouds
510,Rajauri,IN,2022-02-01 20:42:48,33.3833,74.3,45.1,50,30,5.32,scattered clouds
511,Miraflores,MX,2022-02-01 20:42:48,19.2167,-98.8083,73.02,24,0,2.66,clear sky
512,Marsa Matruh,EG,2022-02-01 20:42:49,31.3525,27.2453,52.0,71,40,8.05,scattered clouds
513,Saint-Pierre,RE,2022-02-01 20:42:49,-21.3393,55.4781,82.04,89,75,31.07,broken clouds
514,Maniitsoq,GL,2022-02-01 20:42:50,65.4167,-52.9,8.96,84,100,12.75,light snow
515,Ulladulla,AU,2022-02-01 20:42:50,-35.35,150.4667,68.77,89,100,11.83,light rain
516,Monchegorsk,RU,2022-02-01 20:42:51,67.9397,32.8739,5.49,98,100,5.46,overcast clouds
517,Nalut,LY,2022-02-01 20:42:51,30.3333,10.85,47.14,44,1,11.77,clear sky
518,North Platte,US,2022-02-01 20:42:52,41.1239,-100.7654,33.69,39,40,7.0,scattered clouds
519,Litovko,RU,2022-02-01 20:42:52,49.2361,135.1742,-11.15,99,100,1.54,overcast clouds
520,Aldan,RU,2022-02-01 20:42:52,58.6031,125.3894,-13.4,99,100,3.96,overcast clouds
521,Dhuburi,IN,2022-02-01 20:42:53,26.0333,89.9667,56.79,85,55,10.74,broken clouds
522,Kaeo,NZ,2022-02-01 20:42:53,-35.1,173.7833,73.33,85,100,13.2,overcast clouds
523,Hargeysa,SO,2022-02-01 20:42:54,9.56,44.065,59.09,96,98,12.39,overcast clouds
524,Victoria Point,AU,2022-02-01 20:42:54,-27.5833,153.3,80.1,94,100,1.01,overcast clouds
